2026.07.10,02:10:00,4124.64,4126.10,4124.06,4125.94,4284,4284,0
2026.07.10,02:11:00,4125.91,4128.59,4125.73,4127.91,3978,3978,0
2026.07.10,02:12:00,4128.02,4128.27,4125.06,4125.73,4407,4407,0
2026.07.10,02:13:00,4125.76,4126.52,4124.35,4124.56,3690,3690,0
2026.07.10,02:14:00,4124.52,4124.90,4123.51,4124.52,3191,3191,0
2026.07.10,02:15:00,4124.57,4124.94,4123.56,4124.81,2988,2988,0
2026.07.10,02:16:00,4124.84,4126.24,4124.56,4126.19,3072,3072,0
2026.07.10,02:17:00,4126.23,4127.59,4125.73,4126.23,3024,3024,0
2026.07.10,02:18:00,4126.32,4127.69,4126.32,4127.26,2694,2694,0
2026.07.10,02:19:00,4127.26,4127.56,4126.72,4127.02,2868,2868,0
2026.07.10,02:20:00,4127.06,4127.31,4125.81,4126.44,2598,2598,0
2026.07.10,02:21:00,4126.24,4126.52,4125.69,4126.14,3171,3171,0
2026.07.10,02:22:00,4126.15,4126.30,4123.19,4123.88,3138,3138,0
2026.07.10,02:23:00,4123.84,4123.88,4121.47,4121.77,2979,2979,0
2026.07.10,02:24:00,4121.73,4123.69,4121.38,4123.65,2766,2766,0
2026.07.10,02:25:00,4123.68,4124.53,4123.44,4124.36,2298,2298,0
2026.07.10,02:26:00,4124.44,4125.01,4123.73,4124.60,2700,2700,0
2026.07.10,02:27:00,4124.60,4124.84,4124.02,4124.74,2490,2490,0
2026.07.10,02:28:00,4124.82,4125.72,4124.61,4124.97,3132,3132,0
2026.07.10,02:29:00,4124.97,4125.94,4124.84,4125.40,2310,2310,0
2026.07.10,02:30:00,4125.48,4127.47,4124.74,4127.10,4533,4533,0
2026.07.10,02:31:00,4127.10,4128.24,4126.52,4126.97,3762,3762,0
2026.07.10,02:32:00,4126.99,4126.99,4125.01,4125.90,3372,3372,0
2026.07.10,02:33:00,4125.98,4126.55,4124.34,4124.84,3377,3377,0
2026.07.10,02:34:00,4124.81,4124.85,4123.03,4123.06,3171,3171,0
2026.07.10,02:35:00,4123.06,4123.64,4122.65,4123.40,2742,2742,0
2026.07.10,02:36:00,4123.38,4124.39,4122.95,4124.26,3528,3528,0
2026.07.10,02:37:00,4124.14,4124.14,4122.27,4122.31,2730,2730,0
2026.07.10,02:38:00,4122.41,4123.02,4121.74,4123.02,2646,2646,0
2026.07.10,02:39:00,4123.02,4124.01,4122.69,4123.56,2748,2748,0
2026.07.10,02:40:00,4123.51,4123.69,4122.73,4123.23,2196,2196,0
2026.07.10,02:41:00,4123.15,4124.20,4122.88,4123.57,2784,2784,0
2026.07.10,02:42:00,4123.53,4125.41,4123.34,4125.16,3474,3474,0
2026.07.10,02:43:00,4125.15,4125.76,4124.45,4125.61,3225,3225,0
2026.07.10,02:44:00,4125.64,4126.11,4124.72,4125.38,2946,2946,0
2026.07.10,02:45:00,4125.38,4125.60,4124.15,4124.27,2820,2820,0
2026.07.10,02:46:00,4124.24,4124.59,4123.30,4123.89,3120,3120,0
2026.07.10,02:47:00,4123.73,4125.53,4123.06,4125.43,3606,3606,0
2026.07.10,02:48:00,4125.45,4125.49,4123.69,4124.02,2862,2862,0
2026.07.10,02:49:00,4124.06,4125.60,4123.90,4125.44,2394,2394,0
2026.07.10,02:50:00,4125.44,4126.81,4125.16,4126.59,3198,3198,0
2026.07.10,02:51:00,4126.55,4127.89,4125.94,4127.78,3564,3564,0
2026.07.10,02:52:00,4127.84,4128.28,4127.02,4127.60,3324,3324,0
2026.07.10,02:53:00,4127.56,4128.86,4127.48,4128.18,3515,3515,0
2026.07.10,02:54:00,4127.95,4128.35,4127.15,4127.32,2328,2328,0
2026.07.10,02:55:00,4127.39,4127.39,4125.88,4126.09,2478,2478,0
2026.07.10,02:56:00,4126.02,4126.23,4125.31,4125.48,2031,2031,0
2026.07.10,02:57:00,4125.51,4126.40,4125.06,4126.14,2250,2250,0
2026.07.10,02:58:00,4126.16,4126.73,4126.01,4126.03,2142,2142,0
2026.07.10,02:59:00,4125.99,4127.53,4125.99,4127.49,2214,2214,0
2026.07.10,03:00:00,4127.31,4131.66,4126.85,4130.49,4647,4647,0
2026.07.10,03:01:00,4130.51,4131.23,4130.05,4130.19,3402,3402,0
2026.07.10,03:02:00,4130.20,4130.20,4128.69,4129.01,3204,3204,0
2026.07.10,03:03:00,4128.97,4129.78,4128.73,4129.23,2586,2586,0
2026.07.10,03:04:00,4129.23,4129.98,4128.44,4129.19,3108,3108,0
2026.07.10,03:05:00,4129.15,4129.56,4128.02,4129.09,2970,2970,0
2026.07.10,03:06:00,4129.05,4132.51,4129.05,4132.06,3612,3612,0
2026.07.10,03:07:00,4132.06,4133.22,4132.02,4133.19,3816,3816,0
2026.07.10,03:08:00,4133.19,4134.56,4131.70,4133.19,4596,4596,0
